Geneid	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	min TPM	max TPM	high expr
gene-SYNPCC7002_RS03340	17.227044266342133	12.98011242033987	15.844687788614022	16.534153570130844	16.96586465632005	18.734115631759302	16.128940693729234	18.340507608549093	21.826818629068057	18.265089696832653	17.48315011928411	17.237358863454848	17.989019333508114	16.438996861233882	17.67864780063483	15.745315679454015	12.98011242033987	21.826818629068057	FALSE
gene-SYNPCC7002_RS03345	6.583849209632068	5.353217095749923	7.7441239866680895	4.5166468289137915	8.133341340708519	5.291437060582194	6.040106255854971	6.890208901355174	6.194751185190047	6.640145573996157	5.4225132514124725	7.474193545129473	6.957425595886414	5.787642585291251	6.479887317852931	7.197858596321835	4.5166468289137915	8.133341340708519	FALSE
gene-SYNPCC7002_RS03350	161.44441728554924	148.15859863314108	234.79913179368964	158.1952303998559	72.74786863047856	88.29046582244062	86.942581140836	88.9780090651357	82.45982974447189	86.9601501129598	75.40363733706266	74.28646110639691	143.7396808489517	160.40853663252437	151.26703997813468	143.95717192643667	72.74786863047856	234.79913179368964	TRUE
gene-SYNPCC7002_RS03355	7.632126978773601	7.745708110972043	7.362895329536015	7.1977739758290395	7.560385311039174	6.879589172286723	8.439074134808905	9.246292393033041	7.507385428490647	7.256737391022311	5.602458617124849	7.193964522183878	13.661990263055001	13.683891850302452	9.85112605297776	11.319709245497586	5.602458617124849	13.683891850302452	FALSE
gene-SYNPCC7002_RS03360	43.021012500582316	41.691503150061	39.490667890815054	43.55068416689617	80.68522628601654	81.801417301657	92.39531444240426	95.81929689106195	80.8736414739235	85.08891514536788	83.28064724014038	75.38983768841014	179.53227412828633	206.41821419071448	201.20328951325692	191.39486952782238	39.490667890815054	206.41821419071448	TRUE
gene-SYNPCC7002_RS03365	180.9445261339047	176.79018789059919	186.36163141953674	180.54308584936896	275.0513312784774	285.1355472169573	313.493855716144	334.76227030832666	266.89727202871285	291.46090028717964	274.80754564862707	295.19048518669996	580.7499823638515	646.6361023624614	643.3262154037682	575.6138262551102	176.79018789059919	646.6361023624614	TRUE
gene-SYNPCC7002_RS03370	46.03869507281691	26.829706055439342	23.317680547372703	14.155556038989209	86.2149202136046	97.08367614838828	95.49767042982148	110.18711876683696	73.24342327840382	75.12466809378704	93.38996135988369	102.79245269996309	96.84314167512636	100.91613023585835	74.85381223210261	92.18310132131471	14.155556038989209	110.18711876683696	TRUE
gene-SYNPCC7002_RS03375	47.99290271179946	35.6078654018444	40.11856307857414	31.28024883886642	97.55324536519556	102.49845565758251	99.80644758575775	113.71845876629477	81.28340867016875	106.65584898780686	82.25044828347926	95.7456366084742	71.11898941716376	74.68673265945091	70.72966021950842	72.30682707184539	31.28024883886642	113.71845876629477	TRUE
gene-SYNPCC7002_RS03380	41.17459508887951	36.77636867569649	39.69731560272411	36.11598184221683	41.17582891186875	46.56156901739139	47.52854222924428	49.81876712309579	40.33202963547373	48.978526616842395	43.87761064887474	42.69053168328435	47.10335693820956	46.67536903546739	46.71352071118438	43.164587757879836	36.11598184221683	49.81876712309579	FALSE
gene-SYNPCC7002_RS03385	242.0482449251699	205.51313129402973	182.1037326531866	172.75956135709683	684.4848844101537	606.148312839187	609.2012180777367	649.33831052325	696.7420826261725	625.3052158628886	623.7231934447304	643.942174959094	511.8535829277531	551.1603506988545	486.5535398729909	517.856745497533	172.75956135709683	696.7420826261725	TRUE
gene-SYNPCC7002_RS03390	8.817895225640337	8.78029109958474	7.833849187480531	8.296707884653468	24.458020683638246	25.604277443631634	29.437767399868598	26.326031142812244	22.075739662635147	21.63281251699568	23.254750150638216	22.055032479692443	20.614145042699004	20.658262535295314	18.987979870684864	20.484228406736687	7.833849187480531	29.437767399868598	FALSE
gene-SYNPCC7002_RS03395	50.809661301284976	57.33897194733094	73.37575648479672	58.18835749703446	27.01106270318095	37.39185900248412	32.7331736820847	34.41008696090277	24.843244032759078	33.686739893067994	32.576862279691426	26.54913986981147	88.71202487466076	95.58912895095327	108.75246799247236	86.56796751271371	24.843244032759078	108.75246799247236	TRUE
gene-SYNPCC7002_RS03400	47.18623695149203	39.67081977818158	58.9542521140849	40.20686233244515	62.06887759323657	56.69518576804147	62.58849509072095	60.27470304330563	50.393809244601584	67.96993779914064	60.339855706640826	56.03509674977067	82.60263979672094	83.13662456806203	79.55784893636822	77.00566180826851	39.67081977818158	83.13662456806203	FALSE
gene-SYNPCC7002_RS03405	18.122407632251193	18.617939027154154	19.252919444546745	15.970767596630084	20.33303626244027	27.01671997866765	25.18296440682748	29.63680035451117	19.69558044643178	25.703574179215256	23.380451502803826	22.88099783948969	32.55155879396706	35.959312940901945	39.829277537131176	34.81630861776413	15.970767596630084	39.829277537131176	FALSE
gene-SYNPCC7002_RS03410	62.488788473773496	55.048524110790495	61.052157141260395	50.561245947003655	119.02760464046288	109.81709591002401	118.99220989732926	121.26148208128758	110.11643696386211	111.65424872039512	101.16541515636271	115.4445949741793	107.23462750625464	109.44106031483652	116.31558926772826	119.19767411187004	50.561245947003655	121.26148208128758	TRUE
gene-SYNPCC7002_RS03415	4993.025260213632	4526.98130594287	4322.646838870911	4125.0747558800285	5938.928128876823	6573.1542898086445	5875.672985025472	5728.348685973202	6191.434502409515	6137.005601933676	5944.672490616743	6502.912163193229	3799.367144268683	3396.599640922769	3369.565753049253	3674.7333194620405	3369.565753049253	6573.1542898086445	TRUE
gene-SYNPCC7002_RS03420	23.211988262613563	17.04014758417499	14.968106575098796	14.168928889929074	30.50880910260989	29.88576616225848	32.40526448591259	31.93558865954089	30.402841356976158	25.590026114413458	24.753274623731173	28.421191020964194	19.652894729488768	17.522008150396967	16.18381773632644	19.714812697722177	14.168928889929074	32.40526448591259	FALSE
gene-SYNPCC7002_RS03425	23.262308365124685	16.129411219495175	16.234870738722627	12.526537539224954	51.234664127694984	42.894210014086966	39.48807330388564	50.12141488199716	35.63776768334291	37.892580646757736	34.46515231580531	46.55482117176208	44.52154642995007	43.66061245264076	40.49337115837679	48.00161328805355	12.526537539224954	51.234664127694984	FALSE
gene-SYNPCC7002_RS03430	28.228791382474746	27.764946353668165	25.674849125582057	23.7745999047633	64.88095368231656	64.19896035498815	75.36660535099296	65.26794630376264	65.25998297175903	68.88332692270923	69.2572197877172	68.25843893293144	51.09486163635078	60.69208503016499	61.16416904452732	56.64197222203587	23.7745999047633	75.36660535099296	FALSE
gene-SYNPCC7002_RS03435	34.35262783690074	32.71476610016694	28.74358271305764	24.376790397648836	72.35541169322383	72.52110029945567	79.996413784162	80.29674972897116	63.070458845959116	62.16097313883953	66.84927944048795	72.74767170231843	76.74133370846319	69.57888260040487	74.20132418803352	76.55653434248816	24.376790397648836	80.29674972897116	FALSE
gene-SYNPCC7002_RS03440	97.13307900940609	66.18664065611503	67.61690698053675	58.48260161659763	153.5013062589639	152.33410532721825	148.31106328465097	159.88813475143652	158.74049912049497	135.9415215188983	132.9927367785892	147.22985568066503	143.88327983767402	145.1964158530086	147.47367229680046	148.8096608677772	58.48260161659763	159.88813475143652	TRUE
gene-SYNPCC7002_RS03445	52.39299413234633	43.701068148730464	62.21175037993479	51.99706226192871	44.62365353124846	47.34350899947853	42.17222274342396	46.894308697515136	38.590362717223776	45.613000767407854	40.38310742941178	37.477496461233116	58.39785093981205	59.21653641967707	61.07480000734946	52.20515832504687	37.477496461233116	62.21175037993479	FALSE
gene-SYNPCC7002_RS03450	39.74214610074386	38.94514055906586	43.18147580335483	37.40263342214673	37.89278600262452	41.19439888573434	41.01361923559111	41.415175689739726	33.92351236292803	37.666024577411775	37.13385820916822	36.27407658067965	39.18600489822915	44.96745952815131	42.526138718335574	40.6283470294421	33.92351236292803	44.96745952815131	FALSE
gene-SYNPCC7002_RS03455	36.66377991118836	28.962497063566122	34.192549848012035	26.71176429904507	29.233800900321786	32.541998377522305	32.02982639247315	37.573770656603976	29.58813190950047	29.061362676892944	27.566353071610344	30.763328628687546	40.39619954004075	40.03773336397427	37.340661388716995	45.6745325183446	26.71176429904507	45.6745325183446	FALSE
gene-SYNPCC7002_RS03460	22.480814303401633	22.207405452384748	18.19755961843686	15.17889508077585	37.21173254184386	31.51059779309555	32.45167173486301	38.269598455029765	30.62043507624848	29.652797906436852	26.93269223171342	30.34277523796496	54.68324846579281	55.36688512826122	52.697375763620535	54.08227087400285	15.17889508077585	55.36688512826122	FALSE
gene-SYNPCC7002_RS03465	69.94665712809407	62.13794993950937	56.81284283953985	50.88628910524974	126.36644019879759	106.8283852462773	113.7099158298134	136.18672269540372	110.74484232759237	107.92123338888909	88.85553942977337	108.58860109119163	171.42477247225378	188.4892857500863	167.5690895653796	178.67625456751847	50.88628910524974	188.4892857500863	TRUE
gene-SYNPCC7002_RS03470	137.03800231931817	123.14449662971514	111.44087607249189	87.9843823753031	168.7108673894237	147.8348722879646	149.43541925557057	207.11129987660652	154.04948700928244	158.7137626137995	130.70536047906492	170.54019262292096	280.10794898877504	256.89869317709355	254.28166960567881	295.4350615419062	87.9843823753031	295.4350615419062	TRUE
gene-SYNPCC7002_RS03475	88.4000758560034	75.68715859155233	83.85066535486202	65.71058087564883	95.33473598501655	95.57943416400602	97.19034277878161	111.74593684395721	95.31733957925428	91.69228367277901	84.46854069168636	94.35779592166858	102.82592821484656	98.69536979265197	93.26979278844188	103.41953885021923	65.71058087564883	111.74593684395721	TRUE
gene-SYNPCC7002_RS03480	317.1461832644254	294.36062944802745	272.4375614673567	237.08653487282012	513.7778644171558	514.9424092375405	496.36584571513237	551.594872410907	543.590965188223	535.2632601682327	502.61290602027424	514.6263285498939	508.46220132151154	501.483749814837	478.88185515971605	501.7195355980171	237.08653487282012	551.594872410907	TRUE
gene-SYNPCC7002_RS03485	70.00152847820651	61.283498133474076	76.60007975661149	65.21423420005317	57.97523954389281	64.2459149170399	56.93301733717351	68.93347082208734	59.256839137561634	61.122868960170656	54.486660507275985	57.72383992889489	69.47772579380774	66.4770891005696	65.28043794753401	68.94566038257236	54.486660507275985	76.60007975661149	FALSE
gene-SYNPCC7002_RS03490	78.93211063699542	72.56583174238784	91.96897633779467	66.99692796222124	70.16552716849829	73.99491052189336	75.79127936149409	91.26411066756233	68.74453051342844	70.27800023702147	65.78297766032783	69.89201430645517	75.88399328606442	81.94124227850102	74.49183895083999	81.6537563257539	65.78297766032783	91.96897633779467	FALSE
gene-SYNPCC7002_RS03495	142.20403986947605	114.48099151621787	127.69017816454323	103.640718552917	102.80659541597092	95.10214767142166	88.97708795679218	136.1350706058731	89.7479577351951	88.30927628725287	80.73170429842241	98.23949695007464	123.98796237962043	115.43813523862984	116.13636647995052	130.3282968118515	80.73170429842241	142.20403986947605	TRUE
gene-SYNPCC7002_RS03500	104.93295318511997	95.16211451862073	110.52079123959017	90.31559154437062	76.0916199046523	81.68125128144456	78.54092859555102	95.57903435480759	72.7133899197106	72.24168583657274	72.12115080501987	65.17657506697957	111.41586167850187	111.71447329354638	120.23825576795954	116.9458531079816	65.17657506697957	120.23825576795954	TRUE
gene-SYNPCC7002_RS03505	5.901112334150671	4.575415672097518	3.167480653742458	3.5002664939552757	11.381192849845279	11.77099623698362	10.715606198017312	10.72385561080258	11.319656761795743	8.997317311443734	10.990114738434947	10.379760261447771	12.498538701275436	8.632613587296854	6.759794311710213	10.86696200336054	3.167480653742458	12.498538701275436	FALSE
gene-SYNPCC7002_RS03510	13.139345682226702	12.079898438048255	13.930511213610806	11.590953018236055	24.46269002702955	26.352827064154532	24.315795587703214	24.856622713663704	22.87008737328781	21.359154267289057	25.59927012388177	24.894458253200312	21.77757568798773	20.631641062956014	21.134662482924846	23.708410531183777	11.590953018236055	26.352827064154532	FALSE
gene-SYNPCC7002_RS03515	23.31034859244113	23.783506959069342	26.046880481989685	17.67923734489071	31.262175784528136	27.22927201063909	26.424112691746718	38.18525044480994	31.491238175036706	31.897174526262273	30.27946822571855	31.695418297073967	28.942111549056044	29.681329354629685	28.64258553018197	33.590006782835225	17.67923734489071	38.18525044480994	FALSE
gene-SYNPCC7002_RS03520	9.20046149710294	8.154467512742698	10.170863771830664	7.4628864363236485	26.114638311727305	22.315165462052605	23.799903400351212	25.103030566135377	22.544856878980802	19.319175766168602	21.980093721021102	21.84442122808424	28.498446414951708	25.808474179030693	23.51409949292773	26.942957080395345	7.4628864363236485	28.498446414951708	FALSE
gene-SYNPCC7002_RS03525	30.982877315545363	24.12619136086632	20.787609637540474	18.42515647111355	80.53853275622292	66.27688525861946	70.225715076757	80.5322240683523	77.69439678360884	63.00398774758042	63.544482247356456	78.9020584274401	79.58275834178706	82.86780312453689	75.07332487794457	92.87559479124948	18.42515647111355	92.87559479124948	TRUE
gene-SYNPCC7002_RS03530	68.29004836312635	53.66736872596038	50.82037303640316	40.67048735827202	98.28500904350925	101.41961969167042	104.4550428093348	120.49967754539168	92.75868311596183	91.1044473988635	91.7329102556627	104.73552836670328	96.35602831613701	97.95739550051668	92.51435658838882	104.30491175879897	40.67048735827202	120.49967754539168	TRUE
gene-SYNPCC7002_RS03535	1666.8944981019313	1480.9914934867777	1575.77214763503	1414.956119968308	1573.80820830305	1509.0701330153377	1442.8823450252746	1534.3613917528264	1649.578353360477	1566.9780670997793	1490.5037833037438	1612.8379548526007	1227.7934005103418	1194.662403782191	1161.1291816521627	1242.0304888986454	1161.1291816521627	1666.8944981019313	TRUE
gene-SYNPCC7002_RS03540	152.17357347673195	151.2149551528557	116.80936180559559	127.84937476301842	316.2917718167972	298.51902119665067	315.5521588915379	368.43244436298255	295.76699685628006	322.75677035977446	303.3077384843247	301.5019683657315	436.0940525383986	430.12466762003487	407.2990701114096	430.13825217083115	116.80936180559559	436.0940525383986	TRUE
gene-SYNPCC7002_RS03545	76.8706696518852	88.82258747141663	92.99279427993626	87.70115881562734	35.6549080426237	24.238825259857933	27.627755216542635	34.6404159987793	33.09498890754562	31.54529558358236	26.87233711685894	32.0185391844807	43.64089365583527	36.31740439646506	33.164362229228296	36.730890533957485	24.238825259857933	92.99279427993626	TRUE
gene-SYNPCC7002_RS03550	142.7910478511742	130.62464421644134	128.55304865707282	114.61614652830747	163.0301354425289	172.86402721390664	172.3223184107139	173.33635601488822	163.23876619159097	167.58585638958556	158.04684597328583	166.41160648484663	168.85243439976705	174.53691892012827	175.03056950059684	174.2994329882149	114.61614652830747	175.03056950059684	TRUE
gene-SYNPCC7002_RS16940	270.291293567322	254.3939274356265	237.81353965153798	219.1630562882171	327.29392174094704	327.8628348421903	318.69598471635993	335.96260772181125	301.3332578132155	315.6843960088506	310.75557000493876	327.3645226604329	301.20530401277875	299.3031152666031	311.20801078371807	311.49353580634147	219.1630562882171	335.96260772181125	TRUE
gene-SYNPCC7002_RS03555	51.55015031369554	46.35080144281365	46.34648094129741	42.7462983633116	63.25342367728702	65.92312577553344	63.95475614209157	78.17983541793463	72.94125934586745	68.29220905594691	59.97503318531731	70.09348534579387	95.75298005235891	100.02533974232514	100.34863110461282	104.00905671685048	42.7462983633116	104.00905671685048	TRUE
gene-SYNPCC7002_RS03560	13.721974653709754	12.642966643188183	9.435024443705435	9.763024012839162	14.040715577644177	14.27361190991185	17.51714588209812	18.562105781502424	15.496096342714987	15.454371633209783	14.01634209989515	18.143308235819845	19.39632356708188	19.513509041630282	20.330051587378907	22.33621199334791	9.435024443705435	22.33621199334791	FALSE
gene-SYNPCC7002_RS03565	27.63046234192553	27.148724342869134	26.985881611899448	29.690105979170198	23.53587575245391	28.636985931245896	25.150163744956227	31.997913413905906	22.040947000183838	25.6942299286909	25.455977195049133	25.30901739439957	38.27057556049517	35.95291399866979	39.25365864103844	34.33223200979407	22.040947000183838	39.25365864103844	FALSE
gene-SYNPCC7002_RS03570	67.7478636067929	66.84230802572714	76.22260819851545	64.99304169930394	54.0587781317943	67.12432007419741	64.05037439898318	70.20338307454088	56.542725335138854	72.81878199049096	60.42436570969577	58.9216309123129	79.76193422061851	87.43297065100313	87.16812761339706	84.92228557158961	54.0587781317943	87.43297065100313	FALSE
gene-SYNPCC7002_RS03575	223.51583004023377	204.6781363471774	183.1811860374747	163.13698189195765	210.7525590745379	214.0588079814498	235.76850179517922	242.6156338918335	210.69193519629337	206.75965013116337	211.28438316927702	210.85681450568697	239.69784202830292	272.3805329734879	209.5603178542542	264.9393608585532	163.13698189195765	272.3805329734879	TRUE
gene-SYNPCC7002_RS03580	27.423654151741445	19.001971027078188	23.723859498843066	16.726163095461395	21.559292306318156	21.98902559331604	22.771181667860887	28.906829902429614	18.844033443981335	20.481708731687654	18.82826682080631	18.18881164659895	35.9117197017314	36.594636491094555	29.88048568871845	31.57770222902482	16.726163095461395	36.594636491094555	FALSE
gene-SYNPCC7002_RS03585	62.10366337202594	53.355926031500154	56.94001304798297	54.68202541544303	69.98645342052538	76.69223718793312	73.81492279325197	77.24517222052712	66.76919963006388	68.02581425884934	69.27620893549845	67.66996139385161	72.48594535563801	77.427601531979235	72.68361681748623	74.6499561639151	53.355926031500154	77.427601531979235	FALSE
gene-SYNPCC7002_RS03590	63.541402616021514	58.64103768948247	50.23681889231239	51.21572690862604	78.01430708373158	75.59930994715782	85.32396054210561	97.284274024432	69.31318041067088	72.64781859480541	67.57547714386537	72.59900331522097	107.86604024198148	109.99091555718749	104.13081351060318	114.40305053756556	50.23681889231239	114.40305053756556	TRUE
gene-SYNPCC7002_RS03595	40.72985804723271	30.302662450393434	39.873233736007315	28.39465306443803	36.786674813427744	43.5993963793671	42.4441589634733	38.71763277840572	36.510314797713846	34.08458001531044	39.245757879706424	36.03757159719627	41.22055287278145	41.55016018259694	39.018593127083385	31.09474913611032	28.39465306443803	43.5993963793671	FALSE
gene-SYNPCC7002_RS03600	105.26423322674624	113.43744656650614	115.36884080768233	102.67618018136498	62.67899550683147	60.799200752145474	54.9937046542307	77.09455890602774	68.31980597506384	59.65498327270263	56.8133899481115	60.272557450115904	76.58466478685301	76.51261186242317	68.26457361091936	78.9776086867136	54.9937046542307	115.36884080768233	TRUE
gene-SYNPCC7002_RS03605	111.20568319790505	95.20949593508035	100.74162007116071	73.4902657984277	65.44151701048841	57.82666040767995	55.34966539244058	71.94547938208005	52.56197645703103	51.69349787735162	42.217948143174745	55.41670243467814	87.01581579704924	92.4462407860693	81.91264717821105	100.61901632200943	42.217948143174745	111.20568319790505	TRUE
gene-SYNPCC7002_RS03610	42.04823096580746	37.4944092449254	42.87732042705013	33.16145730122016	44.608229169215605	42.133374267709854	46.59628531796993	66.43759241339457	39.95661255527952	42.29964985302276	39.44065097932738	46.41639616332236	55.65789137852293	52.623197720782976	50.615472264116605	54.83117232530073	33.16145730122016	66.43759241339457	FALSE
gene-SYNPCC7002_RS03615	39.76069119925097	32.39664422266645	30.7290914688272	28.926418165117795	35.38543976386084	33.410959346659524	42.06335446119184	63.7728731318523	36.07738616374887	29.45719091138306	36.05751449296044	34.11101138949898	52.79893986198485	47.938049696351776	45.0202211904017	53.87488100883312	28.926418165117795	63.7728731318523	FALSE
gene-SYNPCC7002_RS03620	98.84349365610893	79.70199464426082	78.97597020175364	69.94665836407525	82.18397107131946	77.10093924946608	88.76797497656003	130.96622045715392	77.12717729006658	77.4071993559132	67.98120409782634	82.40623348441987	122.31974481588827	111.95505864915931	109.90788758623034	130.4220682616141	67.98120409782634	130.96622045715392	TRUE
gene-SYNPCC7002_RS03625	92.46362080899635	79.92391369497861	109.81740735644074	87.84185212158103	90.41655434060128	97.27988705579618	101.30392063885827	127.91139955300228	85.12326093776878	105.10781676758747	96.08289573719358	85.10447842144805	112.90136199150922	116.16187569058644	116.67042633077804	106.32541456714334	79.92391369497861	127.91139955300228	TRUE
gene-SYNPCC7002_RS03630	86.99514982236114	81.06670211612263	91.04388369721674	75.92483319404081	90.91363336524606	106.46217990904114	104.29914742270422	139.21266491647356	90.00586300132065	102.62288712190943	94.25244512067793	99.90007092420053	108.08830759533589	115.21592582743052	115.9454942109673	119.48445269894245	75.92483319404081	139.21266491647356	TRUE
gene-SYNPCC7002_RS03635	121.86384003602761	111.41557574519274	120.97268518708809	99.16531865774282	119.38812048056725	111.00675425469906	116.09813910445871	150.19906990674508	121.85947297752968	118.48073815823773	113.02718268196759	117.65902332132801	122.70696335790736	141.2700881009133	132.0185104100236	140.42289405279362	99.16531865774282	150.19906990674508	TRUE
gene-SYNPCC7002_RS03640	34.08059245650083	28.898209470144415	31.782416775763412	28.09885838634481	18.026299034749112	22.260145646808308	19.66273976274217	21.35468290987379	18.43628060286268	18.491597497974897	18.56710252193903	17.42000166815111	28.092049274590458	27.79393193607019	28.926857206150327	27.963480335246604	17.42000166815111	34.08059245650083	FALSE
gene-SYNPCC7002_RS16070	97.49076123360646	85.85694613591895	90.75693848491119	76.35011673903458	82.64471827347523	92.41522492048178	91.66828090795651	97.54807674208844	85.2979011096837	86.3290155531043	80.46278800411126	90.69129681633179	123.54845466304486	114.86488946077347	115.64633961716595	135.21040704989372	76.35011673903458	135.21040704989372	TRUE
gene-SYNPCC7002_RS03650	323.2553939766555	331.68004914091995	300.56947434985915	296.13641641373164	489.6080114369099	445.71011886916347	442.8840933961854	473.3300169050239	512.2026771621304	479.4569080938976	463.87601679092296	510.64042027079626	447.27655801667066	464.2496041125133	418.11411286506376	446.1543253861291	296.13641641373164	512.2026771621304	TRUE
gene-SYNPCC7002_RS03655	462.09969980081854	416.4874167080481	266.00908667619706	267.3178961967059	1720.5448295144931	1817.7594490474594	1861.0460032926765	1573.3157435206929	1763.1282040408757	1791.2422401032152	1797.3523279417323	1798.2596465280574	1219.6310359556142	1174.223137567423	1172.0180328119663	1171.7656787916942	266.00908667619706	1861.0460032926765	TRUE
gene-SYNPCC7002_RS03660	507.54306225130824	435.3817945432577	271.89214279362045	296.7521127717396	1693.6821278906475	1924.1431692643996	1944.9285851051236	1565.6481272971514	1806.1908095579797	2023.6701068293041	1919.8522424893724	1791.7284477719256	1225.2441942885841	1200.8745120765248	1219.9031047966707	1198.0593808288884	271.89214279362045	2023.6701068293041	TRUE
gene-SYNPCC7002_RS03665	525.6935203685913	447.41419762074725	234.14210730283867	243.42540933573275	1944.6391075037186	1710.0997733104427	1831.311789991591	1730.6657521496165	1910.8600942515493	1753.0516785561726	1703.6349152345447	1984.7552186979	1229.3049202607917	1158.2153263092055	1131.0923578058264	1343.0584970104599	234.14210730283867	1984.7552186979	TRUE
gene-SYNPCC7002_RS03670	677.5625599872355	617.8962606707244	326.06773210884774	361.5718764813612	2399.207274329949	2125.8278674985663	2253.498071855653	2076.857182478537	2395.358054342106	2138.745871448067	2176.6166067773584	2326.730040041614	1604.030624888961	1412.2592758060016	1367.9398214061312	1588.6001097473027	326.06773210884774	2399.207274329949	TRUE
gene-SYNPCC7002_RS03675	778.4704619310138	632.0484371143272	369.19660866673445	409.4754575516354	2493.440410205218	2258.3027800559294	2389.5914269297964	2248.2278845831834	2536.614383168058	2338.9568897389627	2353.8176770878295	2537.868877428319	1686.5895375119776	1619.9338699800114	1574.8621661375494	1756.7218097615596	369.19660866673445	2537.868877428319	TRUE
gene-SYNPCC7002_RS03680	1520.1191086542904	1236.0750958509018	748.2984922001375	668.6250394945594	5914.908279440738	5099.564951515866	5130.571808978169	5351.128517692001	5589.98860073587	5088.8274961662755	4883.164116462122	5781.288707157647	3442.045284667589	3348.1861009077675	2744.764210159197	3775.89128511439	668.6250394945594	5914.908279440738	TRUE
gene-SYNPCC7002_RS03685	1431.9883936644521	1322.3242689348683	890.472081605497	956.0385025955165	5174.146962969815	5072.074519615086	5489.490791892464	4313.66057428965	5347.287098944674	5092.572253462658	5413.460662460417	5016.441973850452	3456.534996507053	3555.2342826749987	3483.187931004591	3321.121335357573	890.472081605497	5489.490791892464	TRUE
gene-SYNPCC7002_RS03690	2026.6342063880506	1938.1571141858299	1253.3317003722518	1491.4348623653757	6411.773330014036	6138.484371388226	6866.826292411563	5292.692646367851	6571.422946377779	5932.778498137512	6899.012735888817	6363.877996873759	4289.391083045579	4599.263406946838	4341.293021789845	4200.953471249999	1253.3317003722518	6899.012735888817	TRUE
gene-SYNPCC7002_RS03695	21.1955069239084	17.384273641562878	11.814291477335503	13.715716315406997	45.18950305912558	51.23574036060537	51.04543867905516	41.965439774436284	38.92805470739523	42.42351780855913	49.13748736166189	46.57917417324687	42.74665429316257	38.21324541281605	39.82385489893688	40.48518619715789	11.814291477335503	51.23574036060537	FALSE
gene-SYNPCC7002_RS03700	13.552882661929557	11.899262723000643	13.030468541178864	10.226165569425461	34.45284830816891	35.088072716426666	37.90330527660447	34.11845087796314	31.081122937038096	34.43304658283038	37.154709095842215	30.386679303644023	33.429774223614125	25.37023118080085	26.257644483280135	24.315455090095607	10.226165569425461	37.90330527660447	FALSE
gene-SYNPCC7002_RS03705	59.43162304607141	52.82203052363027	64.04938918892562	46.221319193803964	51.745558533340336	43.947965451544405	53.381176876224096	48.57174176659521	49.762471072604605	48.52832347127719	48.552903903294464	50.82115691877024	38.288025098285324	33.279532483123205	33.148160782120705	44.48114862895515	33.148160782120705	64.04938918892562	FALSE
gene-SYNPCC7002_RS03710	193.32964462338498	194.65819698494946	200.6542747839844	173.38517797866936	329.93956703830196	341.4262879859387	323.5840574198895	362.3200267980429	317.94902919662775	347.3338396702951	315.746883668086	332.31256163688477	328.23488277749584	322.87236480280063	330.3965487419477	339.0598157461479	173.38517797866936	362.3200267980429	TRUE
gene-SYNPCC7002_RS03715	128.01737696728532	104.97214882985601	117.41062397930533	91.20658156702478	209.8371405198889	189.58669499991797	182.48943031410207	228.94527815285167	194.55550429396206	182.3362829831179	172.42047839361086	198.41904265767627	190.0422018845698	180.16935786206074	169.6232597811123	205.06956915471184	91.20658156702478	228.94527815285167	TRUE
gene-SYNPCC7002_RS03720	99.22562257450868	96.2219357373226	109.53801743750044	96.54904163471677	85.46041843715707	91.40424634650782	97.98999993827066	109.2541602611513	88.36971092770862	71.64941277842483	86.98632547302999	92.46342490254973	97.61420614718014	110.57631301935068	94.54284295884425	107.11773816573437	71.64941277842483	110.57631301935068	TRUE
gene-SYNPCC7002_RS03725	12.835788354540803	12.272106288321332	10.829767187557545	9.316636098647638	26.819801639615985	26.793943427119423	27.87610597890011	26.8883029131954	29.861618530203263	27.124285147955415	27.192481639130534	27.21559680908246	26.05614477375213	24.727897484018605	24.55040500749679	28.833161101787752	9.316636098647638	29.861618530203263	FALSE
gene-SYNPCC7002_RS03730	9.400434910230148	7.977082663919277	8.48651028066521	8.708486314765745	19.091561226615724	25.864852490109225	28.02494672575577	23.03866019578666	20.50697398140331	21.88156875707239	23.66193883909324	22.158109171483833	19.39604670219233	18.65436433122114	17.40427626332215	15.66592753317105	7.977082663919277	28.02494672575577	FALSE
gene-SYNPCC7002_RS03735	13.94109235173737	10.648412225558817	12.759434795522344	11.058041907703505	29.260851263810466	33.50445921768288	36.083946623327456	33.42680694171861	34.41494020932331	30.934524966964062	35.12077822171175	30.644193535030837	25.164068187673063	23.923743606053062	23.157376408756804	23.090730377000444	10.648412225558817	36.083946623327456	FALSE
gene-SYNPCC7002_RS03740	531.4603752627153	467.254790680499	282.3286132225863	320.89922515781205	1678.822833045137	1899.7387177561684	1868.7084575228366	1607.901691830486	1686.5522079076884	1839.7100453858561	1802.2373858747019	1676.6172730629019	1199.3175120942972	1195.3980139423727	1192.8683647667096	1173.3401808524795	282.3286132225863	1899.7387177561684	TRUE
gene-SYNPCC7002_RS03745	261.7118644098845	228.44997859798167	131.5980800669871	143.83488853897524	932.3035143555734	954.4355040739657	945.4119395841795	904.3847254322424	917.2849138066529	942.9656974151469	919.4455333047059	921.2325558708825	670.4478951599531	648.0300211964661	604.1361212269278	642.9020663292492	131.5980800669871	954.4355040739657	TRUE
