Geneid	alanine	arginine	asparagine	aspartic.acid	cysteine	glutamine	glutamic.acid	glycine	histidine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine
gene-SYNPCC7002_RS02085	0.08424908424908426	0.05128205128205128	0.029304029304029304	0.02197802197802198	0.003663003663003663	0.03296703296703297	0.029304029304029304	0.06227106227106227	0	0.09157509157509157	0.1282051282051282	0.018315018315018316	0.02564102564102564	0.09523809523809523	0.05128205128205128	0.0695970695970696	0.02564102564102564	0.040293040293040296	0.054945054945054944	0.08424908424908426
gene-SYNPCC7002_RS02090	0.07563025210084033	0.07226890756302522	0.03361344537815126	0.08403361344537816	0.010084033613445379	0.04873949579831933	0.07563025210084033	0.07394957983193277	0.013445378151260505	0.06050420168067227	0.0957983193277311	0.043697478991596636	0.023529411764705882	0.043697478991596636	0.0453781512605042	0.04873949579831933	0.047058823529411764	0.005042016806722689	0.030252100840336135	0.06890756302521009
gene-SYNPCC7002_RS02095	0.1182108626198083	0.051118210862619806	0.01597444089456869	0.04153354632587859	0.003194888178913738	0.07987220447284345	0.05750798722044728	0.051118210862619806	0.05750798722044728	0.03194888178913738	0.12779552715654952	0.038338658146964855	0.02875399361022364	0.03514376996805112	0.0670926517571885	0.07028753993610223	0.051118210862619806	0.01597444089456869	0.03194888178913738	0.025559105431309903
gene-SYNPCC7002_RS02100	0.08042895442359249	0.06702412868632708	0.032171581769437	0.029490616621983913	0.02680965147453083	0.08042895442359249	0.06702412868632708	0.07238605898123325	0.029490616621983913	0.05093833780160858	0.14209115281501342	0.021447721179624665	0.010723860589812333	0.04825737265415549	0.064343163538874	0.040214477211796246	0.07238605898123325	0.010723860589812333	0.03485254691689008	0.01876675603217158
gene-SYNPCC7002_RS02105	0.15774647887323945	0.08450704225352113	0.07042253521126761	0.04507042253521127	0.0028169014084507044	0.07323943661971831	0.061971830985915494	0.056338028169014086	0.005633802816901409	0.03943661971830986	0.11830985915492957	0.014084507042253521	0.014084507042253521	0.03943661971830986	0.02535211267605634	0.05352112676056338	0.04507042253521127	0.008450704225352112	0.04225352112676056	0.04225352112676056
gene-SYNPCC7002_RS02110	0.11815561959654179	0.05475504322766571	0.043227665706051875	0.05475504322766571	0.005763688760806916	0.040345821325648415	0.07204610951008646	0.1037463976945245	0.011527377521613832	0.07780979827089338	0.07780979827089338	0.05763688760806916	0.025936599423631124	0.02881844380403458	0.03170028818443804	0.05187319884726225	0.043227665706051875	0.002881844380403458	0.020172910662824207	0.07780979827089338
gene-SYNPCC7002_RS02115	0.09945750452079566	0.06690777576853527	0.039783001808318265	0.0759493670886076	0.012658227848101266	0.05244122965641953	0.054249547920433995	0.06871609403254973	0.028933092224231464	0.06690777576853527	0.11392405063291139	0.03616636528028933	0.027124773960216998	0.03074141048824593	0.039783001808318265	0.0325497287522604	0.059674502712477394	0.009041591320072333	0.027124773960216998	0.05786618444846293
gene-SYNPCC7002_RS02120	0.08514492753623189	0.034420289855072464	0.036231884057971016	0.04891304347826087	0.018115942028985508	0.09057971014492754	0.05253623188405797	0.07065217391304347	0.018115942028985508	0.06702898550724638	0.13043478260869565	0.034420289855072464	0.012681159420289856	0.04528985507246377	0.043478260869565216	0.05253623188405797	0.06521739130434782	0.016304347826086956	0.019927536231884056	0.057971014492753624
gene-SYNPCC7002_RS02125	0.0375	0.1	0.05	0.0875	0	0.0625	0.0875	0.025	0.0375	0.075	0.05	0.0625	0.0125	0.0125	0.1125	0.0375	0.0625	0.025	0	0.0625
gene-SYNPCC7002_RS02130	0.15079365079365079	0.031746031746031744	0.015873015873015872	0.03968253968253968	0.023809523809523808	0.031746031746031744	0.07142857142857142	0.07936507936507936	0.03968253968253968	0.06349206349206349	0.0873015873015873	0.047619047619047616	0.031746031746031744	0.05555555555555555	0.05555555555555555	0.031746031746031744	0.06349206349206349	0.015873015873015872	0.015873015873015872	0.047619047619047616
gene-SYNPCC7002_RS02140	0.06696428571428571	0.05357142857142857	0.05357142857142857	0.0625	0.004464285714285714	0.024553571428571428	0.06473214285714286	0.04241071428571429	0.011160714285714286	0.07589285714285714	0.10714285714285714	0.08482142857142858	0.022321428571428572	0.03571428571428571	0.05803571428571429	0.08035714285714286	0.049107142857142856	0.004464285714285714	0.044642857142857144	0.05357142857142857
gene-SYNPCC7002_RS16060	0.05952380952380952	0.051587301587301584	0.07936507936507936	0.06349206349206349	0	0.047619047619047616	0.09126984126984126	0.03968253968253968	0.01984126984126984	0.08333333333333333	0.1111111111111111	0.07142857142857142	0.011904761904761904	0.047619047619047616	0.015873015873015872	0.08333333333333333	0.04365079365079365	0.003968253968253968	0.015873015873015872	0.05952380952380952
gene-SYNPCC7002_RS02150	0.09738372093023256	0.04215116279069767	0.03488372093023256	0.0377906976744186	0.005813953488372093	0.03924418604651163	0.10755813953488372	0.06395348837209303	0.029069767441860465	0.03343023255813953	0.11046511627906977	0.059593023255813955	0.02180232558139535	0.046511627906976744	0.050872093023255814	0.05232558139534884	0.056686046511627904	0.0188953488372093	0.036337209302325583	0.055232558139534885
gene-SYNPCC7002_RS02155	0.09324009324009325	0.05244755244755245	0.027972027972027972	0.06293706293706294	0.006993006993006993	0.05011655011655012	0.07459207459207459	0.06177156177156177	0.023310023310023312	0.046620046620046623	0.10256410256410256	0.055944055944055944	0.016317016317016316	0.037296037296037296	0.04312354312354312	0.05011655011655012	0.0780885780885781	0.013986013986013986	0.04079254079254079	0.06177156177156177
gene-SYNPCC7002_RS16615	0.043478260869565216	0.10869565217391304	0.021739130434782608	0.08695652173913043	0.021739130434782608	0.06521739130434782	0.043478260869565216	0.06521739130434782	0	0.043478260869565216	0.043478260869565216	0.06521739130434782	0	0.043478260869565216	0.06521739130434782	0.10869565217391304	0.021739130434782608	0.06521739130434782	0.043478260869565216	0.043478260869565216
gene-SYNPCC7002_RS02160	0.10112359550561797	0.042134831460674156	0.047752808988764044	0.047752808988764044	0.011235955056179775	0.05056179775280899	0.06741573033707865	0.05056179775280899	0.047752808988764044	0.06179775280898876	0.12078651685393259	0.047752808988764044	0.016853932584269662	0.016853932584269662	0.03089887640449438	0.06179775280898876	0.056179775280898875	0.0028089887640449437	0.03089887640449438	0.08707865168539326
gene-SYNPCC7002_RS16930	0.1590909090909091	0.022727272727272728	0.022727272727272728	0.06818181818181818	0	0	0	0.09090909090909091	0	0.09090909090909091	0.11363636363636363	0.045454545454545456	0.022727272727272728	0.045454545454545456	0.022727272727272728	0.06818181818181818	0.045454545454545456	0.022727272727272728	0.022727272727272728	0.13636363636363635
gene-SYNPCC7002_RS02170	0.0673854447439353	0.04851752021563342	0.04043126684636118	0.0431266846361186	0.005390835579514825	0.03773584905660377	0.0673854447439353	0.06199460916442048	0.01078167115902965	0.10242587601078167	0.13746630727762804	0.04582210242587601	0.018867924528301886	0.04043126684636118	0.04582210242587601	0.05660377358490566	0.07008086253369272	0.008086253369272238	0.018867924528301886	0.07277628032345014
gene-SYNPCC7002_RS16935	0.06521739130434782	0.021739130434782608	0.043478260869565216	0.043478260869565216	0.08695652173913043	0.06521739130434782	0.06521739130434782	0.043478260869565216	0.021739130434782608	0.043478260869565216	0.021739130434782608	0.10869565217391304	0	0	0.06521739130434782	0.043478260869565216	0.1956521739130435	0	0.021739130434782608	0.043478260869565216
gene-SYNPCC7002_RS02185	0.024390243902439025	0.04878048780487805	0.08536585365853659	0	0	0.036585365853658534	0.04878048780487805	0.06097560975609756	0.012195121951219513	0.07317073170731707	0.23170731707317074	0.07317073170731707	0.024390243902439025	0.036585365853658534	0.012195121951219513	0.024390243902439025	0.04878048780487805	0.024390243902439025	0.0975609756097561	0.036585365853658534
gene-SYNPCC7002_RS02190	0.0734341252699784	0.05183585313174946	0.03455723542116631	0.02591792656587473	0.0064794816414686825	0.10151187904967603	0.06479481641468683	0.04535637149028078	0.02591792656587473	0.06263498920086392	0.1468682505399568	0.03455723542116631	0.01511879049676026	0.04319654427645788	0.07127429805615551	0.06047516198704104	0.06911447084233262	0.01079913606911447	0.0064794816414686825	0.04967602591792657
gene-SYNPCC7002_RS02195	0.09649122807017543	0.05263157894736842	0.043859649122807015	0.07017543859649122	0	0.07017543859649122	0.07894736842105263	0.05263157894736842	0.008771929824561403	0.06140350877192982	0.07894736842105263	0.05263157894736842	0.05263157894736842	0.008771929824561403	0.06140350877192982	0.07017543859649122	0.017543859649122806	0	0.06140350877192982	0.06140350877192982
gene-SYNPCC7002_RS02200	0.10266159695817491	0.049429657794676805	0.015209125475285171	0.045627376425855515	0.015209125475285171	0.07604562737642585	0.07224334600760456	0.07224334600760456	0.022813688212927757	0.06844106463878327	0.10266159695817491	0.026615969581749048	0.0076045627376425855	0.019011406844106463	0.08745247148288973	0.04182509505703422	0.049429657794676805	0.015209125475285171	0.030418250950570342	0.07984790874524715
gene-SYNPCC7002_RS02205	0.1012216404886562	0.0506108202443281	0.05235602094240838	0.05759162303664921	0.008726003490401396	0.04013961605584642	0.07155322862129145	0.07155322862129145	0.008726003490401396	0.04013961605584642	0.0924956369982548	0.031413612565445025	0.008726003490401396	0.04712041884816754	0.06806282722513089	0.041884816753926704	0.09075043630017451	0.019197207678883072	0.02617801047120419	0.07155322862129145
gene-SYNPCC7002_RS02210	0.09694793536804308	0.059245960502693	0.06463195691202872	0.0466786355475763	0.01436265709156194	0.06642728904847396	0.04129263913824058	0.0718132854578097	0.02154398563734291	0.03770197486535009	0.11310592459605028	0.05385996409335727	0.026929982046678635	0.02872531418312388	0.05206463195691203	0.07360861759425494	0.05206463195691203	0.003590664272890485	0.03590664272890485	0.03949730700179533
gene-SYNPCC7002_RS02215	0.09777227722772278	0.06188118811881188	0.0297029702970297	0.06311881188118812	0.007425742574257425	0.039603960396039604	0.07673267326732673	0.07425742574257425	0.01485148514851485	0.04084158415841584	0.12623762376237624	0.043316831683168314	0.009900990099009901	0.03341584158415842	0.050742574257425746	0.04950495049504951	0.05816831683168317	0.011138613861386138	0.023514851485148515	0.08787128712871287
gene-SYNPCC7002_RS02220	0.1471861471861472	0.045454545454545456	0.03896103896103896	0.05627705627705628	0.012987012987012988	0.045454545454545456	0.047619047619047616	0.0670995670995671	0.010822510822510822	0.08008658008658008	0.07792207792207792	0.04329004329004329	0.025974025974025976	0.032467532467532464	0.05194805194805195	0.049783549783549784	0.049783549783549784	0.0021645021645021645	0.010822510822510822	0.1038961038961039
gene-SYNPCC7002_RS02225	0.07	0.04	0.02	0.095	0.02	0.035	0.075	0.035	0.025	0.04	0.105	0.05	0.015	0.04	0.035	0.1	0.06	0.005	0.06	0.075
gene-SYNPCC7002_RS02230	0.11349036402569593	0.044967880085653104	0.042826552462526764	0.059957173447537475	0.014989293361884369	0.07066381156316917	0.044967880085653104	0.1006423982869379	0.034261241970021415	0.04925053533190578	0.11563169164882227	0.027837259100642397	0.017130620985010708	0.02569593147751606	0.034261241970021415	0.047109207708779445	0.044967880085653104	0.017130620985010708	0.023554603854389723	0.07066381156316917
gene-SYNPCC7002_RS02235	0.10221465076660988	0.05281090289608177	0.02385008517887564	0.056218057921635436	0.015332197614991482	0.10391822827938671	0.0817717206132879	0.054514480408858604	0.02385008517887564	0.04770017035775128	0.14821124361158433	0.04770017035775128	0.015332197614991482	0.018739352640545145	0.02385008517887564	0.054514480408858604	0.056218057921635436	0.0017035775127768314	0.022146507666098807	0.049403747870528106
gene-SYNPCC7002_RS02240	0.08417508417508418	0.05723905723905724	0.026936026936026935	0.06734006734006734	0.006734006734006734	0.06734006734006734	0.050505050505050504	0.07407407407407407	0.037037037037037035	0.0707070707070707	0.10437710437710437	0.030303030303030304	0.006734006734006734	0.03367003367003367	0.04377104377104377	0.05723905723905724	0.08754208754208755	0.016835016835016835	0.03367003367003367	0.04377104377104377
gene-SYNPCC7002_RS02245	0.0995850622406639	0.04979253112033195	0.029045643153526972	0.1078838174273859	0.016597510373443983	0.058091286307053944	0.06639004149377593	0.07883817427385892	0.029045643153526972	0.04979253112033195	0.0995850622406639	0.02074688796680498	0.012448132780082987	0.024896265560165973	0.02074688796680498	0.07053941908713693	0.058091286307053944	0.016597510373443983	0.016597510373443983	0.07468879668049792
gene-SYNPCC7002_RS02250	0.09027777777777778	0.07291666666666667	0.036458333333333336	0.05555555555555555	0.005208333333333333	0.050347222222222224	0.04861111111111111	0.0642361111111111	0.010416666666666666	0.06076388888888889	0.1111111111111111	0.057291666666666664	0.019097222222222224	0.06076388888888889	0.046875	0.05555555555555555	0.046875	0.020833333333333332	0.03125	0.05555555555555555
gene-SYNPCC7002_RS02255	0.11607142857142858	0.08928571428571429	0.0625	0.09821428571428571	0	0.08035714285714286	0.09821428571428571	0.03571428571428571	0	0.044642857142857144	0.10714285714285714	0.03571428571428571	0.017857142857142856	0.03571428571428571	0.03571428571428571	0.044642857142857144	0.03571428571428571	0.008928571428571428	0.017857142857142856	0.03571428571428571
gene-SYNPCC7002_RS02260	0.12244897959183673	0.03571428571428571	0.05102040816326531	0.061224489795918366	0.030612244897959183	0.07653061224489796	0.061224489795918366	0.10204081632653061	0.01020408163265306	0.05612244897959184	0.09693877551020408	0.02040816326530612	0	0.04081632653061224	0.04081632653061224	0.05102040816326531	0.05612244897959184	0.02040816326530612	0.01020408163265306	0.05612244897959184
gene-SYNPCC7002_RS02265	0.07258064516129033	0.04032258064516129	0.008064516129032258	0.06451612903225806	0.024193548387096774	0.06451612903225806	0.08870967741935484	0.07258064516129033	0.056451612903225805	0.04032258064516129	0.11290322580645161	0.06451612903225806	0.024193548387096774	0.03225806451612903	0.04032258064516129	0.03225806451612903	0.04032258064516129	0.024193548387096774	0.056451612903225805	0.04032258064516129
gene-SYNPCC7002_RS02270	0.10336538461538461	0.04807692307692308	0.036057692307692304	0.038461538461538464	0.01201923076923077	0.07692307692307693	0.03125	0.0985576923076923	0.028846153846153848	0.04567307692307692	0.1466346153846154	0.021634615384615384	0.002403846153846154	0.03365384615384615	0.0673076923076923	0.055288461538461536	0.0625	0.016826923076923076	0.03125	0.04326923076923077
gene-SYNPCC7002_RS02275	0.06486486486486487	0.043243243243243246	0.036036036036036036	0.03963963963963964	0.0036036036036036037	0.08108108108108109	0.06306306306306306	0.07927927927927927	0.012612612612612612	0.06306306306306306	0.0972972972972973	0.023423423423423424	0.005405405405405406	0.03423423423423423	0.11531531531531532	0.05765765765765766	0.07927927927927927	0.010810810810810811	0.025225225225225224	0.06486486486486487
gene-SYNPCC7002_RS02280	0.0931098696461825	0.037243947858473	0.020484171322160148	0.027932960893854747	0.0074487895716946	0.054003724394785846	0.027932960893854747	0.0893854748603352	0.0111731843575419	0.07635009310986965	0.1527001862197393	0.020484171322160148	0.01675977653631285	0.07262569832402235	0.07076350093109869	0.055865921787709494	0.037243947858473	0.0260707635009311	0.0297951582867784	0.07262569832402235
gene-SYNPCC7002_RS02285	0.10588235294117647	0.027450980392156862	0.03137254901960784	0.07450980392156863	0.00784313725490196	0.043137254901960784	0.07058823529411765	0.07450980392156863	0.01568627450980392	0.0392156862745098	0.08235294117647059	0.027450980392156862	0.023529411764705882	0.054901960784313725	0.0392156862745098	0.050980392156862744	0.08235294117647059	0.0196078431372549	0.058823529411764705	0.07058823529411765
gene-SYNPCC7002_RS02290	0.09840425531914894	0.05851063829787234	0.031914893617021274	0.0398936170212766	0.013297872340425532	0.07712765957446809	0.061170212765957445	0.05851063829787234	0.02925531914893617	0.047872340425531915	0.1356382978723404	0.0425531914893617	0.010638297872340425	0.034574468085106384	0.08776595744680851	0.026595744680851064	0.06648936170212766	0.018617021276595744	0.007978723404255319	0.05319148936170213
gene-SYNPCC7002_RS02295	0.06382978723404255	0.03723404255319149	0.047872340425531915	0.02127659574468085	0.031914893617021274	0.1276595744680851	0.0425531914893617	0.0851063829787234	0.005319148936170213	0.03723404255319149	0.0851063829787234	0.031914893617021274	0.05851063829787234	0.015957446808510637	0.0797872340425532	0.07446808510638298	0.10106382978723404	0.005319148936170213	0.015957446808510637	0.031914893617021274
gene-SYNPCC7002_RS02300	0.07335907335907337	0.06177606177606178	0.03861003861003861	0.06177606177606178	0.019305019305019305	0.0694980694980695	0.05019305019305019	0.06177606177606178	0.015444015444015444	0.07722007722007722	0.11969111969111969	0.03474903474903475	0.011583011583011582	0.02702702702702703	0.05405405405405406	0.08108108108108109	0.05405405405405406	0.011583011583011582	0.05019305019305019	0.02702702702702703
gene-SYNPCC7002_RS02305	0.048701298701298704	0.048701298701298704	0.048701298701298704	0.05194805194805195	0.012987012987012988	0.04220779220779221	0.05844155844155844	0.05519480519480519	0.00974025974025974	0.08441558441558442	0.16558441558441558	0.048701298701298704	0.012987012987012988	0.045454545454545456	0.03896103896103896	0.04220779220779221	0.07142857142857142	0.01948051948051948	0.025974025974025976	0.06818181818181818
gene-SYNPCC7002_RS02310	0.06779661016949153	0.03728813559322034	0.03389830508474576	0.0711864406779661	0.010169491525423728	0.05084745762711865	0.03728813559322034	0.06779661016949153	0.003389830508474576	0.12542372881355932	0.09152542372881356	0.04745762711864407	0.006779661016949152	0.04745762711864407	0.04745762711864407	0.04745762711864407	0.07457627118644068	0.006779661016949152	0.04406779661016949	0.08135593220338982
gene-SYNPCC7002_RS02315	0.07167235494880546	0.07849829351535836	0.010238907849829351	0.06484641638225255	0.027303754266211604	0.07508532423208192	0.040955631399317405	0.07508532423208192	0.03754266211604096	0.027303754266211604	0.10921501706484642	0.010238907849829351	0.006825938566552901	0.034129692832764506	0.07508532423208192	0.04778156996587031	0.07167235494880546	0.020477815699658702	0.03754266211604096	0.07849829351535836
gene-SYNPCC7002_RS02320	0.08888888888888889	0.06666666666666667	0.04126984126984127	0.050793650793650794	0.01904761904761905	0.050793650793650794	0.06984126984126984	0.04126984126984127	0.025396825396825397	0.050793650793650794	0.12380952380952381	0.022222222222222223	0.025396825396825397	0.044444444444444446	0.02857142857142857	0.08253968253968254	0.05714285714285714	0.01904761904761905	0.04126984126984127	0.050793650793650794
gene-SYNPCC7002_RS02325	0.056016597510373446	0.05394190871369295	0.04564315352697095	0.07053941908713693	0.016597510373443983	0.06224066390041494	0.043568464730290454	0.08506224066390042	0.02074688796680498	0.06016597510373444	0.0975103734439834	0.04149377593360996	0.01867219917012448	0.03941908713692946	0.06224066390041494	0.043568464730290454	0.03734439834024896	0.01037344398340249	0.04771784232365145	0.08713692946058091
gene-SYNPCC7002_RS02330	0.12195121951219512	0.03523035230352303	0.01084010840108401	0.02168021680216802	0	0.02710027100271003	0.04065040650406504	0.1111111111111111	0.005420054200542005	0.08672086720867209	0.12195121951219512	0.02981029810298103	0.02710027100271003	0.06233062330623306	0.056910569105691054	0.07317073170731707	0.05420054200542006	0.01084010840108401	0.032520325203252036	0.07046070460704607
gene-SYNPCC7002_RS02335	0.06329113924050633	0.0379746835443038	0.02531645569620253	0.05063291139240506	0.02531645569620253	0.05063291139240506	0.05063291139240506	0.0759493670886076	0.012658227848101266	0.0379746835443038	0.12658227848101267	0.02531645569620253	0.012658227848101266	0.02531645569620253	0.11392405063291139	0.08860759493670886	0.012658227848101266	0.0379746835443038	0.02531645569620253	0.10126582278481013
gene-SYNPCC7002_RS02345	0.0970873786407767	0.02912621359223301	0.02912621359223301	0.05825242718446602	0.009708737864077669	0.038834951456310676	0.04854368932038835	0.07766990291262135	0.009708737864077669	0.08737864077669903	0.06796116504854369	0.08737864077669903	0.009708737864077669	0.02912621359223301	0.019417475728155338	0.08737864077669903	0.06796116504854369	0	0.038834951456310676	0.10679611650485436
gene-SYNPCC7002_RS02350	0.05172413793103448	0.06896551724137931	0.04310344827586207	0.04310344827586207	0.008620689655172414	0.0603448275862069	0.10344827586206896	0.06896551724137931	0.017241379310344827	0.0603448275862069	0.07758620689655173	0.05172413793103448	0	0.034482758620689655	0.02586206896551724	0.10344827586206896	0.06896551724137931	0.017241379310344827	0.017241379310344827	0.07758620689655173
gene-SYNPCC7002_RS02355	0.08098591549295775	0.0528169014084507	0.017605633802816902	0.05985915492957746	0.01056338028169014	0.07746478873239436	0.04929577464788732	0.07746478873239436	0.01056338028169014	0.05985915492957746	0.11971830985915492	0.06690140845070422	0.0035211267605633804	0.02464788732394366	0.06338028169014084	0.04225352112676056	0.07042253521126761	0.014084507042253521	0.017605633802816902	0.08098591549295775
gene-SYNPCC7002_RS02360	0.07317073170731707	0.05065666041275797	0.04127579737335835	0.0600375234521576	0.00375234521575985	0.07129455909943715	0.06941838649155722	0.08818011257035648	0.005628517823639775	0.054409005628517824	0.13133208255159476	0.0525328330206379	0.005628517823639775	0.043151969981238276	0.05065666041275797	0.0450281425891182	0.0525328330206379	0.0150093808630394	0.0300187617260788	0.05628517823639775
gene-SYNPCC7002_RS02365	0.08316430020283976	0.05476673427991886	0.032454361054766734	0.058823529411764705	0	0.0486815415821501	0.06490872210953347	0.06896551724137931	0.006085192697768763	0.060851926977687626	0.10141987829614604	0.038539553752535496	0.02028397565922921	0.04665314401622718	0.07099391480730223	0.06896551724137931	0.060851926977687626	0.006085192697768763	0.04462474645030426	0.06288032454361055
gene-SYNPCC7002_RS02370	0.09289617486338798	0.07923497267759563	0.02459016393442623	0.05737704918032787	0.01639344262295082	0.07377049180327869	0.03825136612021858	0.07650273224043716	0.02459016393442623	0.03825136612021858	0.13934426229508196	0.0273224043715847	0.01912568306010929	0.03278688524590164	0.04371584699453552	0.0546448087431694	0.060109289617486336	0.01912568306010929	0.03551912568306011	0.04644808743169399
gene-SYNPCC7002_RS02375	0.10047846889952153	0.05263157894736842	0.028708133971291867	0.12440191387559808	0.009569377990430622	0.0430622009569378	0.06698564593301436	0.05263157894736842	0	0.07655502392344497	0.09090909090909091	0.06220095693779904	0.023923444976076555	0.023923444976076555	0.028708133971291867	0.0430622009569378	0.07177033492822966	0.004784688995215311	0.03349282296650718	0.06220095693779904
gene-SYNPCC7002_RS02380	0.07246376811594203	0.057971014492753624	0.028985507246376812	0.014492753623188406	0	0.043478260869565216	0.057971014492753624	0.13043478260869565	0	0.07246376811594203	0.08695652173913043	0.08695652173913043	0.028985507246376812	0.014492753623188406	0.043478260869565216	0.014492753623188406	0.07246376811594203	0.07246376811594203	0.043478260869565216	0.057971014492753624
gene-SYNPCC7002_RS02385	0.08230958230958231	0.056511056511056514	0.06511056511056511	0.05896805896805897	0.011056511056511056	0.038083538083538086	0.07493857493857493	0.05896805896805897	0.025798525798525797	0.07125307125307126	0.09213759213759214	0.04914004914004914	0.019656019656019656	0.04668304668304668	0.03931203931203931	0.044226044226044224	0.04176904176904177	0.019656019656019656	0.045454545454545456	0.05896805896805897
gene-SYNPCC7002_RS02390	0.0875	0.08125	0.03125	0.0375	0.025	0.06875	0.06875	0.075	0.00625	0.05	0.1125	0	0.00625	0.04375	0.06875	0.075	0.04375	0.00625	0.025	0.0875
gene-SYNPCC7002_RS02395	0.10643564356435643	0.04950495049504951	0.027227722772277228	0.03217821782178218	0.0024752475247524753	0.05198019801980198	0.04950495049504951	0.08168316831683169	0.012376237623762377	0.0594059405940594	0.1707920792079208	0.024752475247524754	0.012376237623762377	0.04950495049504951	0.04702970297029703	0.0594059405940594	0.039603960396039604	0.022277227722772276	0.022277227722772276	0.07920792079207921
gene-SYNPCC7002_RS02405	0.09152542372881356	0.06440677966101695	0.010169491525423728	0.0576271186440678	0.020338983050847456	0.061016949152542375	0.061016949152542375	0.1016949152542373	0.01694915254237288	0.061016949152542375	0.1152542372881356	0.04406779661016949	0.003389830508474576	0.02711864406779661	0.05423728813559322	0.03728813559322034	0.06440677966101695	0.013559322033898305	0.023728813559322035	0.0711864406779661
gene-SYNPCC7002_RS02410	0.06827309236947791	0.10040160642570281	0.0321285140562249	0.08032128514056225	0.008032128514056224	0.03614457831325301	0.05622489959839357	0.04417670682730924	0.012048192771084338	0.0963855421686747	0.10843373493975904	0.03614457831325301	0.020080321285140562	0.024096385542168676	0.05220883534136546	0.04819277108433735	0.06827309236947791	0.008032128514056224	0.024096385542168676	0.07630522088353414
gene-SYNPCC7002_RS02415	0.09047619047619047	0.06190476190476191	0.02857142857142857	0.1	0.01904761904761905	0.05238095238095238	0.06190476190476191	0.06190476190476191	0.0380952380952381	0.05714285714285714	0.08571428571428572	0.05714285714285714	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.07142857142857142	0.03333333333333333	0.01904761904761905	0.02857142857142857	0.06190476190476191
gene-SYNPCC7002_RS16375	0.06896551724137931	0.12643678160919541	0.034482758620689655	0.05747126436781609	0	0.034482758620689655	0.011494252873563218	0.16091954022988506	0.034482758620689655	0.022988505747126436	0.04597701149425287	0.08045977011494253	0	0.022988505747126436	0.022988505747126436	0.05747126436781609	0.08045977011494253	0	0.034482758620689655	0.10344827586206896
gene-SYNPCC7002_RS02425	0.06140350877192982	0.07894736842105263	0.02631578947368421	0.08771929824561403	0	0.03508771929824561	0.043859649122807015	0.09649122807017543	0.017543859649122806	0.07017543859649122	0.043859649122807015	0.10526315789473684	0.017543859649122806	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.06140350877192982	0	0.043859649122807015	0.13157894736842105
gene-SYNPCC7002_RS02430	0.05454545454545454	0.06993006993006994	0.06013986013986014	0.05874125874125874	0.002797202797202797	0.07132867132867132	0.07552447552447553	0.07832167832167833	0.002797202797202797	0.044755244755244755	0.0979020979020979	0.012587412587412588	0.008391608391608392	0.06713286713286713	0.05174825174825175	0.06993006993006994	0.06013986013986014	0.006993006993006993	0.026573426573426574	0.07972027972027972
gene-SYNPCC7002_RS02435	0.08518518518518518	0.05185185185185185	0.044444444444444446	0.05925925925925926	0.014814814814814815	0.05185185185185185	0.05925925925925926	0.06666666666666667	0.02962962962962963	0.07777777777777778	0.1111111111111111	0.03333333333333333	0.011111111111111112	0.025925925925925925	0.05925925925925926	0.05555555555555555	0.06296296296296296	0.014814814814814815	0.025925925925925925	0.05925925925925926
gene-SYNPCC7002_RS02440	0.07784431137724551	0.059880239520958084	0.023952095808383235	0.0718562874251497	0.0029940119760479044	0.05688622754491018	0.0688622754491018	0.0688622754491018	0.020958083832335328	0.041916167664670656	0.11976047904191617	0.05688622754491018	0.02694610778443114	0.041916167664670656	0.04491017964071856	0.03293413173652695	0.07784431137724551	0.005988023952095809	0.029940119760479042	0.0688622754491018
gene-SYNPCC7002_RS02445	0.08241758241758242	0.04945054945054945	0.04945054945054945	0.06043956043956044	0.01098901098901099	0.04945054945054945	0.06043956043956044	0.06593406593406594	0.01098901098901099	0.08791208791208792	0.09340659340659341	0.054945054945054944	0.01098901098901099	0.054945054945054944	0.038461538461538464	0.03296703296703297	0.06043956043956044	0.01098901098901099	0.03296703296703297	0.08241758241758242
gene-SYNPCC7002_RS02450	0.09565217391304348	0.02608695652173913	0.034782608695652174	0.02608695652173913	0.017391304347826087	0	0.02608695652173913	0.034782608695652174	0.02608695652173913	0.14782608695652175	0.19130434782608696	0.034782608695652174	0.008695652173913044	0.06086956521739131	0.06956521739130435	0.06086956521739131	0.02608695652173913	0.017391304347826087	0.02608695652173913	0.06956521739130435
gene-SYNPCC7002_RS02455	0.07894736842105263	0.09022556390977443	0.05639097744360902	0.05263157894736842	0.0037593984962406013	0.06390977443609022	0.05263157894736842	0.06390977443609022	0.018796992481203006	0.06015037593984962	0.15037593984962405	0.03007518796992481	0.007518796992481203	0.018796992481203006	0.06015037593984962	0.05263157894736842	0.04887218045112782	0.011278195488721804	0.02631578947368421	0.05263157894736842
gene-SYNPCC7002_RS02460	0.0743801652892562	0.049586776859504134	0.028925619834710745	0.045454545454545456	0.008264462809917356	0.11983471074380166	0.028925619834710745	0.045454545454545456	0.04132231404958678	0.05785123966942149	0.17355371900826447	0.024793388429752067	0.004132231404958678	0.012396694214876033	0.06198347107438017	0.05785123966942149	0.06611570247933884	0.028925619834710745	0.02066115702479339	0.049586776859504134
